avg,color
-2.745073791949482,Momen
-2.879293050598501,Momen
-2.827896018018099,Momen
-1.4685278918846456,Momen
-2.104258238363881,Momen
-2.689529494580282,Momen
-1.229134817462372,Momen
-2.024616019091912,Momen
-2.636780154303898,Momen
-0.8411110209596515,Momen
-0.7588218630586948,Momen
-3.076892077081739,Momen
-1.6720467585860344,Momen
-2.575892965567409,Momen
-1.977736633231593,Momen
-2.259916689020212,Momen
-1.1001042548742082,Momen
0.8287170540426164,Momen
2.030381813830037,Momen
1.9416404035166028,Momen
2.5733331909932966,Momen
2.1860966891134104,Momen
1.4678038241618179,Momen
0.5278504821378859,Momen
0.34981002085172136,Momen
0.12135657988877016,Momen
0.7371194468953454,Momen
0.9166473658719291,Momen
0.2502198875084679,Momen
0.47508812959867786,Momen
0.2642812661550735,Momen
0.3201723592062982,Momen
0.47865705419855226,Momen
-0.008247149717960967,Momen
-0.14093732807240225,Momen
0.1485383242412353,Momen
-0.07228894719096372,Momen
0.4511352007093947,Momen
0.9050555241536564,Momen
0.8612104383108019,Momen
0.2941442933350289,Momen
-0.15860740630744416,Momen
0.513243466715951,Momen
0.10919398508231785,Momen
0.33941615860909585,Momen
0.29954858469855355,Momen
-0.31060023739937137,Momen
-0.04334666124565993,Momen
0.480000455976256,Momen
1.9657181682556009,Momen
3.7322310187566003,Momen
1.8613053072607553,Momen
1.2358555310432764,Momen
0.03714545753124743,Momen
-0.2544394989294486,Momen
-0.42709131172402504,Momen
0.656583011582446,Momen
-0.5127482711504292,Momen
0.03529707926499879,Momen
0.06890476672699625,Momen
-0.5283949452938856,Momen
-1.201477822086931,Momen
-0.30506684289316244,Momen
-0.06982610653664592,Momen
-1.0527850808350068,Momen
-1.2907778096555025,Momen
-1.6443996097194202,Momen
-2.2204633659624933,Momen
-2.193756526341461,Momen
-1.3936263434171345,Momen
-0.15132285138207752,Momen
-0.3457416276927951,Momen
-5.04137684752247,Momen
-4.548389626191016,Momen
-3.4417344821260265,Momen
-3.9022431670398845,Momen
-3.0091113863512717,Momen
-3.3928254692087663,Momen
-2.5848186226644034,Momen
-2.386202222671274,Momen
-1.8701331868394941,Momen
-3.2685845068566977,Momen
-5.502907668994222,Momen
-4.038862895268549,Momen
-4.916520421664023,Momen
-1.4241363581533255,Momen
-3.3842982497336074,Momen
-4.200856195872864,Momen
-7.173817340612205,Momen
-6.028307366451633,Momen
-3.3955365131192017,Momen
-5.74407378550385,Momen
-2.218693241642807,Momen
-3.0014718422958246,Momen
-6.184950295069043,Momen
-4.353927551081568,Momen
-4.870389100817957,Momen
-4.8795192088159585,Momen
-2.1520473383505907,Momen
-4.850088146800541,Momen
-2.199703145938346,Momen
-2.357016460893141,Momen
-2.5562349975499776,Momen
-5.037252030513065,Momen
-4.227332439389838,Momen
-3.5734801770753384,Momen
-3.94498798966753,Momen
-2.533925075476734,Momen
-4.115820330844466,Momen
-7.104615051735823,Momen
-6.121666947390771,Momen
-4.808394964513716,Momen
-4.119678557484251,Momen
-7.573494079601568,Momen
-4.021283817321676,Momen
-5.470232522008809,Momen
-5.097191939907733,Momen
-5.931252815204859,Momen
-1.5163955300961178,Momen
-2.2031618501466235,Momen
-4.059427266520162,Momen
-2.5998213808050807,Momen
-4.49631679632707,Momen
-2.56557561878431,Momen
-3.9865353097920257,Momen
-1.6960145167260952,Momen
-2.23548937221932,Momen
-4.256566098131318,Momen
-3.589541912706134,Momen
-1.7552931763813866,Momen
-2.816743951791397,Momen
-5.788066232305362,Momen
-4.869654790245915,Momen
-5.581689855214414,Momen
-4.197714882120922,Momen
-3.9747823064926444,Momen
-3.907705853192877,Momen
-4.63933231938252,Momen
-3.197606729315143,Momen
-4.399191313439275,Momen
-3.7164108966258156,Momen
-6.369877741814786,Momen
-1.5840018070204518,Momen
-4.3718528620107815,Momen
-1.836888356136773,Momen
-2.8278691823888202,Momen
-4.0440982688709735,Momen
-2.0577796941915656,Momen
-2.952174089244541,Momen
-3.7246390072869815,Momen
-0.18020943436686168,Momen
-0.6341753886090604,Momen
-0.6134040789358387,Momen
-0.8884921308105312,Momen
-1.1995696577370185,Momen
-2.4974910622544835,Momen
-3.2933315041798323,Momen
-2.1046180640111705,Momen
-2.804462061579528,Momen
-2.561578862289873,Momen
-3.040819219908425,Momen
-1.4133356063102256,Momen
-1.787781104967229,Momen
-2.0252269527971336,Momen
-3.8421458563830866,Momen
-3.791468757694067,Momen
-4.0734630638132785,Momen
-2.395938528044532,Momen
-4.096143249404582,Momen
-5.997029150177426,Momen
-4.116270580085297,Momen
-3.21531997963278,Momen
-5.142291821146939,Momen
-3.9541961374626737,Momen
-5.223647972123271,Momen
-3.4162762274163065,Momen
-4.5817020399641555,Momen
-4.042911318779515,Momen
-3.467132777223172,Momen
-1.7518773995304624,Momen
-3.5642248244116375,Momen
-1.5884784166940844,Momen
-1.894883720022343,Momen
-1.402143640507129,Momen
-2.3497636437782172,Momen
-9.549426231844766,Momen
-5.854655642885023,Momen
-5.203948916628806,Momen
-6.214870887448719,Momen
-7.763482652644332,Momen
-6.394090166547936,Momen
-4.798525022259282,Momen
-5.024522659236375,Momen
-5.241717640966379,Momen
-6.7925495393341535,Momen
-5.3347570653098595,Momen
-7.964107913760456,Momen
-8.851833416556598,Momen
-5.796721990845731,Momen
-4.119152477454812,Momen
-3.5562301732898987,Momen
-7.31471932873764,Momen
-6.3608006575379274,Momen
-5.9027860279385544,Momen
-5.932559817563093,Momen
-2.9583299202466553,Momen
-2.9146688687786253,Momen
-3.4068569261862223,Momen
-4.052438129392706,Momen
-3.895786949219621,Momen
-1.5195793859650712,Momen
-6.646670087547518,Momen
-3.3391249410234805,Momen
-2.354016336159509,Momen
-3.424006864492134,Momen
-5.073458786674747,Momen
-3.6912925147213342,Momen
-2.594879512251239,Momen
-1.3505402001215574,Momen
-0.19971253186682575,Momen
-0.9432259891333865,Momen
-0.484472580256777,Momen
-0.3710127891967312,Momen
0.37076857028703897,Momen
-1.4419753073669113,Momen
-2.728686539975141,Momen
-0.9723749674127469,Momen
0.08262233243531075,Momen
-0.7579728945060569,Momen
-0.4670414626807613,Momen
-0.8799315120248761,Momen
-1.6109690507220882,Momen
-2.0491975769059954,Momen
-2.7379657988803103,Momen
-0.7172935782286045,Momen
-3.10055864235567,Momen
-4.688676205597603,Momen
-5.538944303934033,Momen
-3.9374994630868443,Momen
-6.185687084584851,Momen
-7.595271145104606,Momen
-1.7555597747852911,Momen
-2.808016434167213,Momen
-7.591293422365456,Momen
-7.374479660955979,Momen
-3.44882138179483,Momen
-3.519272226594784,Momen
-5.216356001464542,Momen
-2.528018981769769,Momen
-2.1604308236362275,Momen
-3.615979129610932,Momen
-1.5445637259291227,Momen
-5.104093328001884,Momen
-2.1201902878132803,Momen
-5.7149052798975095,Momen
-2.990623277521408,Momen
-5.680207651040286,Momen
-1.564577261389888,Momen
-2.7233250590705453,Momen
-5.182169167631647,Momen
-4.579864100973954,Momen
-3.765152964549722,Momen
-4.64996936719397,Momen
-2.930139225956698,Momen
-2.8401222254713216,Momen
-2.9387377233297247,Momen
-1.00490856287774,Momen
-1.8062419511392502,Momen
-2.449733168149795,Momen
-2.8650541116775727,Momen
-3.678520564237399,Momen
-1.5249598532428454,Momen
-2.124688209260655,Momen
-2.4628490375213823,Momen
-3.876018585720616,Momen
-5.678441552462609,Momen
-4.588058822446672,Momen
-3.1505028351846827,Momen
-3.2666843850713176,Momen
-0.5308534740854797,Momen
-2.011843347816089,Momen
-3.488277456160781,Momen
-2.1593746934119826,Momen
-2.0752785790374655,Momen
-2.4256344037976216,Momen
-2.141473505820585,Momen
-1.1080379970543723,Momen
1.4530228620048309,Momen
2.0338995759955525,Momen
1.3249472715885526,Momen
2.3578928621930575,Momen
0.8122823294063606,Momen
-1.601631479484692,Momen
-1.400748659461537,Momen
-4.462428327247573,Momen
1.7485776841371432,Momen
2.158079666280553,Momen
0.3088650071686474,Momen
-1.2328978374236594,Momen
-2.9592200037573164,Momen
-2.176887868246677,Momen
-1.5452721628251747,Momen
-0.56629238297664,Momen
-2.3800613854149697,Momen
-2.5790424861373262,Momen
-1.0170405620672676,Momen
-1.7508086049713074,Momen
-1.3932365535985547,Momen
-0.7949581199222618,Momen
-0.17620051634650918,Momen
-0.5577850041738153,Momen
0.09814296449233596,Momen
0.8703945088689432,Momen
0.6094385597077865,Momen
0.15175213117578554,Momen
0.4813155425306201,Momen
-0.541960041462325,Momen
-1.5217507066088656,Momen
-2.9739037213526456,Momen
-1.5957287205860746,Momen
-3.674691490674042,Momen
-3.5403578376586715,Momen
-2.5893000932934225,Momen
-3.126300908563158,Momen
-2.0874773165068654,Momen
-1.4516438963541862,Momen
0.5040644116800613,Momen
1.252090999045212,Momen
0.053348510158728726,Momen
-0.5576591335595863,Momen
-2.1750820118837226,Momen
-2.0414895284831056,Momen
-2.777037573132318,Momen
-1.5431924511090833,Momen
-2.5950539945576248,Momen
-1.996180844064351,Momen
-1.591071582433348,Momen
-1.827188676348489,Momen
-2.243866949218807,Momen
-1.2615705963103685,Momen
-2.6426589284253224,Momen
-1.6760162743577767,Momen
-1.922616327857926,Momen
-1.4688385475973962,Momen
-3.1588877030955977,Momen
-3.1209043776070287,Momen
-1.1366859073333955,Momen
-0.10430708807153548,Momen
-0.24729361946130418,Momen
0.1300121048637088,Momen
-0.18117090351076892,Momen
-0.17150815920883974,Momen
0.1292487976029643,Momen
0.10712069732788498,Momen
-0.6474991027963766,Momen
-1.591160327756969,Momen
-0.18954072844704714,Momen
0.2285201865192888,Momen
-0.7670807053384474,Momen
-0.20474159190361974,Momen
0.5829265194526038,Momen
0.7402798291174522,Momen
0.45854381104860814,Momen
0.08962738505546039,Momen
-1.9576278136662384,Momen
-2.5522460106716762,Momen
-3.136764913879909,Momen
-2.9881783837652507,Momen
-3.309550819012609,Momen
-3.003716490735121,Momen
-3.7055446468851727,Momen
-2.687189379495605,Momen
-2.36463983740584,Momen
-3.602856553892842,Momen
-1.8220809520974945,Momen
-3.1586055525173338,Momen
-2.043450814727958,Momen
-3.916278600133314,Momen
-2.603323887780604,Momen
-3.1073621729192675,Momen
-3.2248808677969043,Momen
-3.5302690637290226,Momen
-2.821239027137969,Momen
-4.02451759391191,Momen
-5.4637764984642505,Momen
-5.5597991880976,Momen
-4.991357048012311,Momen
-8.852832024926046,Momen
-6.667797612550491,Momen
-3.275017560098356,Momen
-6.636190718781686,Momen
-6.206780713174196,Momen
-2.250206574638123,Momen
-5.885940838589104,Momen
-3.4121054913142936,Momen
-6.013712077044517,Momen
-8.930264724624617,Momen
-3.2386381308508305,Momen
-7.43434383035107,Momen
-5.852724864334131,Momen
-4.690586615443628,Momen
-6.327582235875801,Momen
-2.4113529927849084,Momen
-5.254804808484953,Momen
-4.818054288450378,Momen
-2.1065249046983947,Momen
-6.108866259334794,Momen
-2.05804960053626,Momen
-2.422312239828027,Momen
-3.4075763215428565,Momen
-5.289957565900389,Momen
-1.812658242238816,Momen
-4.098094526628844,Momen
-3.514204579497148,Momen
-4.599072867101102,Momen
-4.1284966908518035,Momen
-3.207506625436396,Momen
-3.083445785242792,Momen
-5.5878784737020535,Momen
-5.339402285305914,Momen
-2.5470998951977775,Momen
-2.791439772812816,Momen
-7.515081118299028,Momen
-2.613040635263975,Momen
-2.3012121988471983,Momen
-1.8941255192598991,Momen
-4.204092885168975,Momen
-2.457489989583639,Momen
-5.250896172151017,Momen
-6.486498539265999,Momen
-3.870964753219262,Momen
-4.633586227467343,Momen
-4.564309684297283,Momen
-3.2634256244901962,Momen
-2.430088487863968,Momen
-2.0053002940890883,Momen
-1.8918824586421228,Momen
-2.442478749063184,Momen
-2.715164292112558,Momen
-1.9293466287150582,Momen
-1.5617556009234284,Momen
-1.3400725018041337,Momen
-0.3262895956174329,Momen
0.5999494426318712,Momen
0.16877029220238024,Momen
-0.22974760344641262,Momen
-0.7927454927061477,Momen
-1.8330058939706873,Momen
-0.5236732612662927,Momen
-0.8995611692930993,Momen
-1.0301268875814353,Momen
-1.402263625422391,Momen
-2.1666253204455623,Momen
-1.8760841987337056,Momen
-4.3043432095884615,Momen
-6.057681814531298,Momen
-5.945914052753098,Momen
-3.9641038354875016,Momen
-2.1373023090940744,Momen
-1.4209930294935664,Momen
-1.7911123000572036,Momen
-6.430491155850251,Momen
-6.476693773859578,Momen
-2.7508994799105935,Momen
-5.930769450536695,Momen
-3.1900240857907898,Momen
-2.968757844802611,Momen
-1.337780322576102,Momen
-1.9400008892112748,Momen
-4.108637442865702,Momen
-1.5706729116304787,Momen
-2.8823996845292945,Momen
-3.1649411129798937,Momen
-3.7629823026157987,Momen
-3.478861500093545,Momen
-3.9776597153229694,Momen
-3.182752677894851,Momen
-4.793868817357187,Momen
-2.28884620581101,Momen
-4.963147923631109,Momen
-4.584358954479121,Momen
-4.251938219046762,Momen
-4.869732515993279,Momen
-2.89188079504942,Momen
-4.588258716090883,Momen
-5.1630728264235355,Momen
-3.6287634279712173,Momen
-4.644637954351588,Momen
-4.302826399084267,Momen
-4.997780026996025,Momen
-3.661994660027953,Momen
-2.838879868628734,Momen
-7.3170310541584715,Momen
-5.457348218772511,Momen
-6.6006345870156435,Momen
-6.439911981515337,Momen
-3.4605429693807195,Momen
-2.3097153169478224,Momen
-1.5639162134280356,Momen
-5.413146061084197,Momen
-5.850550841118958,Momen
-4.103954184027349,Momen
-3.8842847634910584,Momen
-4.331525650736191,Momen
-4.446833900651853,Momen
-1.9287469412099756,Momen
-4.099010286788084,Momen
-2.956203960392873,Momen
-2.792192358384586,Momen
-4.3079260478092145,Momen
-5.200391771406552,Momen
-4.423996304251676,Momen
-3.1003433843150665,Momen
-2.5324199276316746,Momen
-2.181114976053724,Momen
-2.048591116091888,Momen
-4.106233328313889,Momen
-2.5261806327972955,Momen
-2.7602752909482056,Momen
-4.70228964310442,Momen
-3.675046567732341,Momen
-3.3469590179977926,Momen
-4.978183892349273,Momen
-4.040757979109918,Momen
-7.537478633345108,Momen
-7.326354729600223,Momen
-8.403043953619548,Momen
-2.8805205912990344,Momen
-4.317799864120633,Momen
-2.3012297238535706,Momen
-6.432454450091846,Momen
-4.1821937024617375,Momen
-4.375705765827769,Momen
-4.689340300335138,Momen
-2.4988204675712895,Momen
-5.438171554478515,Momen
-2.224464008635734,Momen
-3.3070739987162328,Momen
-4.5859542265769,Momen
-3.06281912367179,Momen
-6.099396633082189,Momen
-2.2844652998655706,Momen
-2.0904495552578135,Momen
-0.5146881363510589,Momen
-0.21240594357151554,Momen
-2.0906927296380884,Momen
-2.0158226398697434,Momen
-1.7703491998518524,Momen
-1.213300112042425,Momen
1.745544687231488,Momen
3.473456216277493,Momen
2.4777554818263585,Momen
-4.718752842217645,Momen
-5.801980218702584,Momen
-5.92985648924204,Momen
-6.561142773264936,Momen
1.2063267519454641,Momen
-1.8147601232143227,Momen
1.0143440664925187,Momen
-0.18267756558271145,Momen
-0.6369503908695824,Momen
-0.843062845283416,Momen
-0.8096055406022362,Momen
-1.5229558839964006,Momen
-1.2671224691831964,Momen
-0.586273870482985,Momen
-0.654505030269541,Momen
-0.953305890300537,Momen
-0.6322065908525244,Momen
-0.9824388967891563,Momen
-0.20782681320162016,Momen
0.3693873832362208,Momen
0.5288051441582478,Momen
0.15705791453423862,Momen
-0.3565410932207004,Momen
-0.8024740477649386,Momen
-0.6154067697618963,Momen
-1.2013384555699835,Momen
-1.2468618226992128,Momen
-1.8382654672487362,Momen
-0.8191914452003756,Momen
-0.033356865479259576,Momen
1.5767995788493763,Momen
2.4925768979459275,Momen
2.7391778805320826,Momen
1.8947303822420518,Momen
0.6550195525921599,Momen
-0.7432252707643775,Momen
-0.26882920084451295,Momen
-1.2869906005612057,Momen
-1.5295942142275778,Momen
-1.3009983177644822,Momen
-0.35499339919292205,Momen
-1.79419292749892,Momen
-1.8270673533606037,Momen
-1.2815190965276768,Momen
-1.2998274723386847,Momen
-0.7045954943033217,Momen
-1.1406287656472904,Momen
-1.1214183124712722,Momen
0.012481725977974322,Momen
0.2442499615568313,Momen
0.7517405604223476,Momen
1.3410220820165697,Momen
1.6650296694387294,Momen
2.505844133107516,Momen
2.1966519574832275,Momen
3.0819467647545973,Momen
0.8265263653293793,Momen
-0.3266206234809731,Momen
-1.0093791961460714,Momen
-0.22201484943755884,Momen
-2.577167437499248,Momen
-4.703799246390172,Momen
-1.7430663537557805,Momen
-3.0584825168074556,Momen
-2.166001252268466,Momen
-2.6213449532447,Momen
-2.8771708894058206,Momen
-2.3926888731532405,Momen
-5.257976371006516,Momen
-6.081358786879626,Momen
-3.7845295501215594,Momen
-2.3710635097221338,Momen
-6.0686253083310175,Momen
-3.61049112958949,Momen
-1.573236386977461,Momen
-4.072503071773583,Momen
-2.2275672443897494,Momen
-2.3691989452960294,Momen
-2.336606056817911,Momen
-1.4406150665482067,Momen
-4.493215592178005,Momen
-3.0923621096780782,Momen
-2.3520331841749123,Momen
-2.606330301590112,Momen
-1.871098215811618,Momen
0.945599320235569,Momen
-0.5750563262895035,Momen
-2.169925806226952,Momen
-2.6512311815369927,Momen
-5.6295256560058515,Momen
-3.424895966216335,Momen
-3.1812595109923705,Momen
-2.4929841778565853,Momen
-1.5642261924413572,Momen
-0.9074813814514071,Momen
-0.5448594270049743,Momen
-0.2384141367509208,Momen
-2.6477346056054616,Momen
-3.41098273619978,Momen
-2.8152738421681534,Momen
-3.4086450428642374,Momen
-1.0682454375816475,Momen
-1.7392149304128839,Momen
-0.04251891359108377,Momen
0.9214729971966971,Momen
-0.6736954166839509,Momen
-1.6309503826544347,Momen
-2.0572214327712817,Momen
-0.5817317195058844,Momen
-1.523480734316503,Momen
-1.928980352533102,Momen
0.354601341689202,Momen
-7.462524354085687,Momen
-2.488664651460165,Momen
-1.131081257680991,Momen
-1.8002272683616407,Momen
-3.9196133580444545,Momen
-3.7243373277700065,Momen
-0.31454272617337153,Momen
-0.7637160990123435,Momen
-2.145189149440168,Momen
-2.1264340900077032,Momen
-1.7484178689669854,Momen
-1.1517611840859403,Momen
-1.8027546213915417,Momen
-2.1335180443396884,Momen
-2.4419575618369165,Momen
-1.811694345578342,Momen
-2.8540731288778836,Momen
-3.6227405109088915,Momen
-3.9393561234478893,Momen
-3.9643936670652935,Momen
-4.2582252456139065,Momen
-2.201921756972495,Momen
-3.8125376658853027,Momen
-3.0325977814445535,Momen
-4.324297840419563,Momen
-2.467297410812275,Momen
-1.4664493124207012,Momen
-0.32335427639676756,Momen
-0.970584261255533,Momen
-1.532738217853973,Momen
-3.656572288513227,Momen
-3.611626727830745,Momen
-2.8089909276979625,Momen
-3.495273543425167,Momen
-3.3356963449793837,Momen
-5.776919379430763,Momen
-2.4976927055066485,Momen
-3.685458969155557,Momen
-3.302749982168771,Momen
-4.982678998600494,Momen
-3.467718307683976,Momen
-4.598652250618624,Momen
-5.466066331628074,Momen
-5.0241055358022075,Momen
-3.505879970871959,Momen
-2.97439778606231,Momen
-4.913409341566582,Momen
-7.994864219544732,Momen
-5.089360092180739,Momen
-3.487411101403257,Momen
-11.325482033300379,Momen
-7.826146617193942,Momen
-4.7508386396839,Momen
-3.511933169290488,Momen
-2.4838530718484226,Momen
-3.219861273971996,Momen
-4.656995216210748,Momen
-2.2217799569692005,Momen
-4.33759329491621,Momen
-3.1955316136673604,Momen
-5.553078292644928,Momen
-6.896957932408776,Momen
-4.252733313671668,Momen
-6.884024434729423,Momen
-4.568044248433797,Momen
-4.55116630875277,Momen
-4.226382810269111,Momen
-3.583509967333775,Momen
-5.534812723778758,Momen
-5.04180050464576,Momen
-3.3565114938130343,Momen
-3.47152618197224,Momen
-4.990702935772964,Momen
-2.6418133575151583,Momen
-4.245522235792443,Momen
-5.713194898456566,Momen
-6.491620788172772,Momen
-3.540166239130129,Momen
-3.7512008496080975,Momen
-4.739619537390425,Momen
-6.155193832751393,Momen
-4.266327405824603,Momen
-4.259182707937584,Momen
-4.264502114820484,Momen
-3.6154192874636757,Momen
-3.893879316723864,Momen
-3.2818927528454482,Momen
-5.251545606406092,Momen
-3.3474071198742243,Momen
-1.72397834211838,Momen
-3.0500374731432975,Momen
-2.5359395224299965,Momen
-3.4874531607107846,Momen
-2.5929963633360034,Momen
-5.956764580770759,Momen
-4.312834898373984,Momen
-3.5058131948412536,Momen
-6.639607218752827,Momen
-6.0693509007927,Momen
-9.748820383906203,Momen
-2.635366764055477,Momen
-4.833484878652987,Momen
-3.902764026840188,Momen
-3.6194491023203854,Momen
-6.077740046262086,Momen
-9.130682295594088,Momen
-5.515217710342976,Momen
-5.121825683524792,Momen
-6.752961128736358,Momen
-3.3441592677341063,Momen
-5.041675351762423,Momen
-3.14708915033342,Momen
-4.75070876477049,Momen
-1.1106178728418648,Momen
-4.407903865753039,Momen
-2.769556403736631,Momen
-3.7876577531597575,Momen
-2.6945019819531693,Momen
-1.2807570855122312,Momen
-2.8101602345704397,Momen
-2.943195658946324,Momen
-1.184534649833438,Momen
-4.2647049900844785,Momen
-2.568391885409425,Momen
-5.010913548208189,Momen
-3.8754399882273063,Momen
-1.2625707185051982,Momen
0.8700848684884133,Momen
-0.789724012364877,Momen
-0.5542508482318418,Momen
1.822089879462546,Momen
-0.7007886019419437,Momen
-0.966958737259015,Momen
-0.8975151946841182,Momen
-0.022185601019151836,Momen
-3.0587359725951373,Momen
-4.296834554574185,Momen
-0.6963089028935612,Momen
-1.7364234851349418,Momen
0.7260397703103129,Momen
3.314473022683019,Momen
2.387434803963389,Momen
2.5993247791007748,Momen
0.10882552148105425,Momen
-1.6035285033555435,Momen
-2.6672747250993005,Momen
0.3726617626835311,Momen
1.1299468487623718,Momen
1.578457192642687,Momen
-2.8830816311542184,Momen
-4.56897081084597,Momen
-1.1827236339565457,Momen
-0.3138362073890893,Momen
-0.3842618596561453,Momen
1.1789937688069143,Momen
2.7145933013992805,Momen
2.6069551811742016,Momen
2.154502657581859,Momen
0.46423968870462884,Momen
0.16537213640495305,Momen
-0.901780335449063,Momen
-1.548772781652404,Momen
-1.5023302799685194,Momen
-1.8652158739340314,Momen
-0.39335025634657084,Momen
-0.857159754115999,Momen
0.24295372419774117,Momen
1.7955106032263846,Momen
1.0609805780013977,Momen
-1.5192914982459365,Momen
-2.920640475530437,Momen
-1.3112349463448398,Momen
-1.315543938490969,Momen
-1.639823777007042,Momen
-1.9284345516715369,Momen
-1.9338856128120547,Momen
-3.273389692497301,Momen
-2.803400564055922,Momen
-1.6198573451839924,Momen
-2.7662492652074184,Momen
-2.6427422539858876,Momen
-2.659452990848256,Momen
-2.7350230155662016,Momen
-3.7477965451345225,Momen
-3.4597506090029997,Momen
-1.4581080668545336,Momen
-1.235475907533146,Momen
-4.8395178882283165,Momen
-2.827581004272493,Momen
-4.874603774739701,Momen
-2.5512014956790536,Momen
-2.9682355821553346,Momen
-1.7154013716506498,Momen
-2.419145828329727,Momen
-2.45162867557743,Momen
-1.7650678833042968,Momen
-1.5880612519013824,Momen
-1.1667814583313698,Momen
-2.333204531158647,Momen
-3.105176129337786,Momen
-2.854327427337204,Momen
-0.9731302697301949,Momen
-1.798081247335464,Momen
-0.6162183492244633,Momen
-1.02377200511035,Momen
-2.262094568709641,Momen
-3.5760920806690493,Momen
-3.018335064269725,Momen
-2.279907240762222,Momen
-3.407620013618479,Momen
-3.5147747106731644,Momen
-2.5233231614478617,Momen
-3.0478794846350303,Momen
-3.433671850321305,Momen
-1.6164979861409372,Momen
-0.45642008314272875,Momen
-0.5796618696434296,Momen
-1.556369582363021,Momen
-2.120589578137321,Momen
-3.6618331643141317,Momen
-5.567074423805061,Momen
-6.129518842760435,Momen
-3.3684910760818467,Momen
-5.093019678357217,Momen
-7.609775961477419,Momen
-4.782507051564155,Momen
-6.821870549456489,Momen
-7.889266207783896,Momen
-6.631511664086856,Momen
-2.8749896619086024,Momen
-1.8211947082721516,Momen
-2.7864289430216607,Momen
-4.06442588572467,Momen
-3.2674114682180524,Momen
-6.021043979713236,Momen
-2.117264147512043,Momen
-0.7806916600992684,Momen
-1.0483771766773295,Momen
-1.5454525897681357,Momen
0.38992213262125747,Momen
0.6941289193305489,Momen
0.014797776355701097,Momen
0.49645391280959217,Momen
-2.4632333966654114,Momen
-4.540708027738713,Momen
-1.3304381466284807,Momen
0.23797506496622325,Momen
0.17413139630657595,Momen
-0.4256023141000025,Momen
-1.3518699929428841,Momen
-3.8435196657374044,Momen
-4.059336595895336,Momen
-2.4559328424108933,Momen
-1.2373792234698686,Momen
-0.8292009190636916,Momen
-0.056591157719048504,Momen
-1.5246009022489955,Momen
-2.299497916279165,Momen
-2.8086288419419323,Momen
-1.4044527236621926,Momen
-1.1272012692393096,Momen
-2.5061821725725983,Momen
-2.659196098423263,Momen
-2.4084260558769417,Momen
-3.7921965571483853,Momen
-3.5010983037093246,Momen
-3.07563447687144,Momen
-2.693149959401853,Momen
-1.5872644681120232,Momen
-0.9707343837919516,Momen
-3.445446744742207,Momen
-3.872750314878222,Momen
-4.886060051613365,Momen
-4.104772933522472,Momen
-1.4768160926215832,Momen
-2.591288666581204,Momen
-4.705251870508954,Momen
-4.82017439893192,Momen
-3.9910327558466934,Momen
-1.06981257444927,Momen
-0.8918821252466435,Momen
-1.0914595955530633,Momen
-1.717913814944921,Momen
-2.5047481462711207,Momen
-1.9204520566166665,Momen
-2.85149137988108,Momen
-4.432733989947832,Momen
-4.157683345393426,Momen
-4.539256125346293,Momen
-2.807830226452695,Momen
-3.7893099200065707,Momen
-3.0411886309464267,Momen
-2.554841888154436,Momen
-1.029785430338876,Momen
-2.1418254301214654,Momen
-0.9709828986282159,Momen
-0.17885952558112947,Momen
0.7416952684035534,Momen
0.4578057357763594,Momen
-0.3316850699207563,Momen
-1.9435414736581027,Momen
-3.3573255845467735,Momen
-3.8466182134287004,Momen
-4.9161700660444945,Momen
-3.513984057781113,Momen
-1.584504894115491,Momen
-1.6098197331500337,Momen
-1.5679013975963463,Momen
-1.2617994296073765,Momen
-0.5338366431182268,Momen
-0.594624355826298,Momen
-0.18990498793841845,Momen
-1.319496639584758,Momen
-1.5326624957436357,Momen
-1.3154282144247265,Momen
-0.4258674133060885,Momen
-0.18614310340148318,Momen
0.7155511136877296,Momen
-0.1555249282277619,Momen
-1.2105757785844486,Momen
-1.8731834553522728,Momen
-2.048061247451509,Momen
-2.9512777612848664,Momen
-2.5754655654507266,Momen
-2.038429285154339,Momen
-2.6595127923037643,Momen
-3.4698297704949645,Momen
-5.72868768977923,Momen
-3.6638066291151503,Momen
-2.590575542018955,Momen
-2.8478977076875704,Momen
-2.728395235789968,Momen
-1.8453882370570323,Momen
-2.6695530515963997,Momen
-4.17133324700921,Momen
-2.5896042725999826,Momen
-3.2362704530843467,Momen
-4.712927940836855,Momen
-4.012077669496568,Momen
-2.850873245650665,Momen
-4.081504840337773,Momen
-2.974726481154775,Momen
-1.5929848421102313,Momen
-1.3119938817558103,Momen
-3.0938755060916177,Momen
-1.0930051464873025,Momen
-0.33029218249569026,Momen
0.19251239579898838,Momen
0.7095819457677601,Momen
0.5371525022642777,Momen
-0.062065908783375014,Momen
-1.1965435996979452,Momen
-3.315197870393895,Momen
-3.919777277946956,Momen
-4.222252390524726,Momen
-2.7451510772949494,Momen
-2.980993733271126,Momen
-4.559481027858874,Momen
-3.159428870676011,Momen
-4.529033253113297,Momen
-6.393990453786555,Momen
-4.577251332176049,Momen
-1.6334468490273757,Momen
-6.69031905668052,Momen
-4.292572011590114,Momen
-3.7435869300897133,Momen
-5.4047897990670055,Momen
-5.311499722931025,Momen
-4.581613848410878,Momen
-3.7946660612629755,Momen
-5.803720057356634,Momen
-4.82216360983705,Momen
-2.753838933464464,Momen
-4.748590043883576,Momen
-5.512161308113489,Momen
-6.494454937235299,Momen
-5.10414731633077,Momen
-4.087542769868458,Momen
