chroma_mean,chroma_var,rms_mean,rms_var,spectral_centroid_mean,spectral_centroid_var,spectral_bandwidth_mean,spectral_bandwidth_var,spectral_rolloff_mean,spectral_rolloff_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,result
0.5782437,0.06241436,0.0011386091,9.8845305e-08,735.5113554857143,27563.96579146605,1501.3192463740852,46137.19875217217,951.4485677083334,167105.97289933095,-685.7093,238.0274,173.50438,166.72464,53.139713,90.631035,18.557707,116.42114,-3.9075232,103.92609,12.07016,31.38346,6.6709356,24.622267,16.049706,27.629326,5.9518185,29.88108,-3.9566545,34.741673,-15.81493,18.457146,-11.549198,20.330925,-7.460107,45.31216,-3.1275256,36.527523,5.3831577,24.525244,4.1116,28.471127,-0.9539739,28.922686,-3.1748316,31.794104,-3.404595,18.731512,-2.180421,17.77778,Others
0.40894267,0.08578538,0.023938296,0.000311453,1286.5889495493122,205907.0133823969,1181.5681552980302,104533.16849513027,2360.3608230064656,684306.5573188269,-369.17764,4279.9126,176.42627,2036.5613,-57.672005,580.9244,24.26524,723.2394,7.052181,223.0556,3.6847231,251.95795,-18.77348,211.61124,-4.8405647,63.606827,-0.0047816024,106.681076,-15.64178,89.388794,1.0109428,96.27005,-7.550872,44.2742,-6.4753327,70.54583,-12.977992,47.793037,-4.741596,52.708687,-2.7680416,38.622986,-10.701298,49.52606,-1.0686859,32.221375,-7.444876,28.39729,-4.713627,28.985079,Others
0.40894267,0.08578538,0.023938296,0.000311453,1286.5889495493122,205907.0133823969,1181.5681552980302,104533.16849513027,2360.3608230064656,684306.5573188269,-369.17764,4279.9126,176.42627,2036.5613,-57.672005,580.9244,24.26524,723.2394,7.052181,223.0556,3.6847231,251.95795,-18.77348,211.61124,-4.8405647,63.606827,-0.0047816024,106.681076,-15.64178,89.388794,1.0109428,96.27005,-7.550872,44.2742,-6.4753327,70.54583,-12.977992,47.793037,-4.741596,52.708687,-2.7680416,38.622986,-10.701298,49.52606,-1.0686859,32.221375,-7.444876,28.39729,-4.713627,28.985079,Others
0.449352,0.10402131,0.017832862,0.00033230838,1594.7599255304378,725874.708235444,1528.246659476755,225592.5919641284,2996.209085398707,3103972.481484929,-453.96237,7899.6694,129.14966,2583.849,-9.68778,778.9499,43.34691,271.71692,-14.673027,319.9666,4.790431,167.63913,-10.046693,282.36136,-11.393623,98.85796,3.303451,101.83605,-18.775557,111.219604,-1.5125159,68.28754,-10.626177,74.2958,-12.858753,50.336662,-0.73369277,44.65782,-1.2443513,27.403164,-5.014607,26.993082,-5.035365,25.242498,-0.3207501,29.186459,-6.0299397,25.449236,-2.3961065,26.51138,Others
0.3479539,0.107352115,0.16007997,0.006760004,894.9676793781298,45485.20900424901,937.6468958159754,67860.10698615301,1531.951272898707,372552.3762413777,-206.36948,718.0451,202.18713,388.94797,-34.46062,322.84662,12.026418,342.5504,-4.3146634,257.73865,-16.235615,162.64626,0.7928686,142.78235,-7.332238,178.8308,-19.875904,59.624104,6.7135572,103.10857,-2.0292077,62.32865,-12.741792,29.234978,0.4667587,39.780792,-12.492009,29.252645,-0.2731803,43.16753,-3.1508062,27.859617,-9.632198,40.722317,-3.6981761,22.555319,-5.3149524,20.686422,-5.1484766,13.953587,Others
0.4310986,0.08834615,0.03810628,0.00066940073,1607.3570698802926,541806.8338311559,1800.9474693946222,121747.43567263962,3479.7161233836205,1929002.1307332327,-285.47736,3015.124,143.69104,968.0052,-11.874558,348.8245,43.696613,182.00168,-30.373417,401.64767,23.338226,303.20947,-5.173414,92.41165,17.082764,45.31474,-13.1628475,236.07974,-6.0947933,77.01931,15.441618,62.255928,-16.80622,54.449635,8.700833,45.863297,-0.17605174,45.91814,-4.487441,27.814943,-0.50091326,35.67788,-1.5374761,29.052567,-3.9620533,23.663004,-4.6052313,20.984535,4.3702154,19.880573,Others
0.63966185,0.05124412,0.0023635062,7.0355977e-06,2156.140512539089,272210.58619493025,2223.5344510459963,59527.27089304263,4805.649201766304,1322075.45911432,-538.3171,6706.198,105.40373,380.47855,-20.632727,164.3809,39.39438,172.80833,-1.5197644,46.924507,29.190462,46.120876,-15.426648,103.185715,23.19256,126.7426,-4.620655,9.326034,1.8868214,15.345312,1.1763989,24.038559,-0.3036541,36.956333,8.29516,64.3507,-5.4678974,40.844395,1.9489006,6.682292,6.738914,43.096214,0.031134646,29.939922,1.6093518,17.325089,-2.6069512,16.234957,0.54988456,20.73021,Others
0.3026558,0.10515877,0.040262174,0.00034865882,1027.3972759817163,358118.94713735505,1259.3301414083132,205811.36770864192,1975.8570177801723,2040860.7141455635,-377.89273,7753.7603,154.23953,1673.434,-8.997177,1251.8082,46.045074,614.8016,0.033351064,464.35602,2.463889,211.20236,-10.614611,310.9186,-8.983406,140.04758,-9.450823,124.218185,-9.845286,107.49042,-8.474829,156.15445,-19.29883,71.67135,-7.649692,62.20582,-8.778218,65.324,-2.7636735,59.013206,-1.791869,53.43396,-9.707734,65.16387,-4.730407,27.002964,-4.889096,41.070457,-6.433641,51.938557,Others
0.47057804,0.08371296,0.013175996,0.000104153936,1853.1181112105205,1491832.6255476517,1837.99248152502,166603.5798326295,3332.9438308189656,3703119.602302592,-426.9278,12700.726,127.083336,3740.0564,-2.721092,381.83374,18.699726,584.71075,-15.75458,217.10509,22.330477,85.61494,-27.314142,534.54926,1.5347178,115.49693,-19.9535,126.39677,-1.2750788,137.65565,-7.7067375,106.322296,5.657197,90.52842,-7.8228993,103.948105,1.1970478,69.95639,-0.7129954,56.62941,-0.02057514,29.5946,-8.268343,84.1162,-0.087626755,44.135956,-1.5732553,58.763126,-4.7860155,52.78642,Others
0.40593845,0.09667374,0.005106808,5.973465e-06,2849.243133891881,1361831.8111622746,2196.4895871055883,171171.66131176215,5321.547514816811,2796520.240245903,-424.16357,3621.8977,80.846954,2622.7742,-17.060257,544.2719,44.885365,389.16245,-26.536436,335.59335,26.350021,204.90733,-27.05105,81.93269,6.397135,195.06007,-24.357271,140.86446,-4.3834844,210.24986,-17.360771,115.84589,1.6961989,58.503784,-7.409177,47.33594,-1.2458298,63.641045,0.42064247,83.484695,0.8414744,34.105534,-7.1973877,54.793255,-0.63753635,48.45037,-8.140917,27.697788,1.0416522,25.023392,Others
0.67416644,0.04109277,0.026826229,1.8262352e-05,1346.1540425623896,30725.093626371483,1677.2003349889949,7386.543036378921,2910.295222355769,126751.68581968229,-274.36935,266.39124,159.51395,74.81754,-35.709206,122.47651,58.284733,125.610016,-20.407396,20.879911,34.15238,26.232553,-16.425858,44.84035,16.75599,15.586624,-2.98875,20.380075,-0.5550965,29.636383,3.046098,27.551218,-5.279551,7.1390157,-2.7592797,25.748135,-3.6063108,12.863302,-8.267169,10.184168,-1.1891645,28.305408,-2.0349424,18.187138,0.43260843,12.105061,-8.333334,21.512938,-1.166953,11.592817,Others
0.37240502,0.10384538,0.10184856,0.00584361,1265.0018539343605,460741.5971595187,1382.8062114915688,168677.43486670675,2446.369881465517,1721510.0782124526,-236.90773,3950.1707,148.43875,976.6132,-23.001945,414.35547,29.92034,444.7114,-4.4518337,431.72104,-8.101977,238.25044,-16.983513,247.33435,-12.55648,81.6117,-14.702234,79.25957,-10.625544,102.840744,-16.732836,57.56227,-17.376394,89.797585,-2.616115,164.63625,-5.3520017,66.74059,-6.624084,26.471882,2.0708644,51.17894,-6.6306996,51.943264,-4.9560256,29.7397,-2.6164756,31.582073,-7.7634163,48.162083,Others
0.3801994,0.10036387,0.037037224,0.00047660974,1017.7557406575258,110366.61667100312,1060.9540373006334,86619.29927666752,1891.0854997306035,466751.31406143366,-353.3955,3799.0413,188.76924,1127.3082,-40.8446,860.5151,16.139423,521.17706,6.559063,413.32767,1.4599161,171.25885,-18.318546,184.5274,-7.556054,90.70823,-3.8735719,115.068146,-19.476177,140.4801,-0.5986475,90.49914,-3.744107,90.51977,-5.800747,48.816216,-14.959788,62.419147,-4.2711535,46.262573,-1.582134,36.983658,-18.16167,104.881424,-3.3190265,24.547543,-2.6282213,27.30867,-6.4266853,47.50012,Others
0.3801994,0.10036387,0.037037224,0.00047660974,1017.7557406575258,110366.61667100312,1060.9540373006334,86619.29927666752,1891.0854997306035,466751.31406143366,-353.3955,3799.0413,188.76924,1127.3082,-40.8446,860.5151,16.139423,521.17706,6.559063,413.32767,1.4599161,171.25885,-18.318546,184.5274,-7.556054,90.70823,-3.8735719,115.068146,-19.476177,140.4801,-0.5986475,90.49914,-3.744107,90.51977,-5.800747,48.816216,-14.959788,62.419147,-4.2711535,46.262573,-1.582134,36.983658,-18.16167,104.881424,-3.3190265,24.547543,-2.6282213,27.30867,-6.4266853,47.50012,Others
0.3872066,0.11345814,0.020767827,0.00031055682,1651.6990558234677,832100.6605700233,1568.7368388996813,131168.99734493485,3139.763772898707,2792842.205429758,-396.43033,1982.6031,127.08505,1332.7257,-18.729118,246.13852,61.041634,162.39949,-23.412504,246.72157,8.777326,170.07565,-6.263246,189.73555,-10.677492,66.48808,1.854217,50.73402,-20.789957,56.868534,0.89317113,42.764282,-14.346001,60.15961,-11.966519,45.35076,-4.100525,25.578274,-3.4152737,26.504341,-4.1346207,25.306099,-5.985728,26.709204,0.22035259,13.98659,-6.984594,19.882597,-2.6820443,20.637318,Others
0.33160242,0.11078997,0.16171592,0.0086358655,1044.8619267489612,154514.10082675455,989.9328785862174,99386.62200225668,1742.5806505926723,603356.8333488017,-206.58464,928.1022,189.51149,937.73663,-36.483147,172.32271,7.93807,370.2123,-12.107161,226.20294,-13.520502,150.04417,4.712189,97.48306,-9.7440195,124.25215,-16.045023,88.51984,7.2472997,73.99317,1.5004162,133.83504,-5.720116,30.547632,-0.32827523,38.42446,-13.634132,63.046967,-2.0775342,57.75367,-4.8458543,25.42553,-7.369772,32.326027,-2.3171654,42.426193,-4.339281,17.345228,-1.0839891,16.434324,Others
0.3603521,0.10207462,0.0641417,0.0010106378,1700.2123710355795,551431.9715781376,1853.308395049872,73731.41966274224,3556.9386449353447,1252602.0357682507,-236.5601,2889.7612,133.19467,1067.703,-12.447462,284.50284,55.985546,436.79858,-16.655415,222.87848,15.37765,196.84175,-15.60476,204.91772,13.940948,71.09374,-25.510347,272.798,6.2929435,102.13709,6.408163,161.50693,-25.056553,131.89142,7.3244314,39.97917,-3.0002472,42.080223,-5.7326946,52.32865,0.9424756,24.736315,-4.816112,67.217125,-0.8453734,28.94355,-3.723127,52.038933,2.347559,58.51842,Others
0.4189856,0.10755419,0.031380065,0.00041057498,1261.6429231152013,631714.7723793329,1289.5237780316909,163458.0130555165,2330.7836072198274,2089483.036310296,-366.90698,6437.2275,158.23997,2508.5596,-23.22453,1002.7113,37.81394,402.60785,-12.47867,701.7559,8.7730255,271.36255,-6.566179,162.9748,-18.79741,261.46652,-13.928148,89.035194,-8.040141,137.0574,-4.5559793,65.41732,-9.978952,57.03598,-4.7806935,45.664925,-13.970908,32.85181,-2.8788896,47.036667,0.18764304,55.439407,-5.7276287,49.62767,-3.678566,36.223145,-4.82737,54.139885,-4.4807944,44.261883,Others
0.4737,0.08817309,0.010901158,5.4636064e-05,1784.3351244254377,917556.1376532656,1965.361255172024,227494.86212535013,3424.4126263786766,3840218.4100866728,-416.3436,8720.423,135.38136,2121.6792,-5.7149053,508.47668,18.080063,752.3502,-14.702564,109.05272,31.289494,89.40358,-29.16888,306.4847,6.8554554,169.1034,-15.460471,198.5673,9.280334,129.84802,-9.366502,49.715794,8.885923,72.52364,-12.47523,55.934,1.1977847,71.62307,-4.076608,75.85183,0.85251075,36.960415,-8.075066,61.050327,-3.155783,44.3026,-1.3187151,25.18219,-4.852182,19.927763,Others
0.34757662,0.09711411,0.0054670973,4.3924165e-06,2268.5922088670595,1592837.5977437417,2122.53026614938,130879.83749872322,4668.6211947737065,2866934.885768913,-470.829,3490.1487,100.82415,2278.1946,0.9190735,536.6576,53.656048,353.7842,-21.35201,379.75717,30.736073,219.6105,-25.766047,237.32793,5.350527,192.11456,-24.452784,167.07993,-10.596144,132.69196,-18.952255,212.52649,3.607439,128.7709,-12.174456,84.36166,-4.7993627,112.32417,3.6402767,84.66652,2.8065965,44.80736,-10.543951,41.09953,-3.551094,51.59295,-9.518338,31.340897,-0.68698627,52.07623,Others
0.35857037,0.09290055,0.086817294,0.00169975,1269.8767245124718,124062.0574376088,1445.937538091825,93231.91466007326,2690.5366042564656,810945.0644630317,-232.6299,3042.587,157.48177,538.35876,-33.907352,353.67227,43.94152,390.40512,-14.534919,391.8063,-3.6360607,121.114334,-15.945638,200.51205,-14.169722,205.70775,-19.829815,147.47012,-7.083569,65.544685,-16.09199,86.57608,-11.20129,97.81362,-0.14998356,82.65105,-7.3885307,52.499,-10.466904,27.20507,5.735313,36.367508,-9.53144,45.623318,-7.7179093,23.858488,3.5370386,44.695644,-13.257086,28.63567,Others
0.40508613,0.09741036,0.027206695,0.00037681658,1376.4424373260454,827012.8575606007,1249.5800104910095,209898.2294188072,2437.707098599138,2135378.419679637,-364.09674,3840.3066,163.8411,2658.259,-36.00064,549.89325,20.004265,409.42398,6.296199,523.6171,12.782402,390.6758,-16.001255,271.32324,-3.6912627,114.70082,-4.8010135,102.79818,-17.083668,86.46416,2.0709872,145.7664,-5.5311737,53.936596,-6.595862,34.252605,-14.695971,51.544407,-5.8665586,62.413002,-3.005054,42.93546,-14.150021,63.550446,-2.574149,27.298475,-5.8140597,28.021324,-3.2592764,21.27972,Others
0.40508613,0.09741036,0.027206695,0.00037681658,1376.4424373260454,827012.8575606007,1249.5800104910095,209898.2294188072,2437.707098599138,2135378.419679637,-364.09674,3840.3066,163.8411,2658.259,-36.00064,549.89325,20.004265,409.42398,6.296199,523.6171,12.782402,390.6758,-16.001255,271.32324,-3.6912627,114.70082,-4.8010135,102.79818,-17.083668,86.46416,2.0709872,145.7664,-5.5311737,53.936596,-6.595862,34.252605,-14.695971,51.544407,-5.8665586,62.413002,-3.005054,42.93546,-14.150021,63.550446,-2.574149,27.298475,-5.8140597,28.021324,-3.2592764,21.27972,Others
0.36359233,0.10358999,0.011061572,5.7197867e-05,1554.6057806104202,569403.2510258089,1623.9002682653502,144286.65296251126,3179.9838362068967,2113256.2098718565,-466.547,6242.4683,137.2355,1551.4786,-19.12651,422.49506,68.37275,224.17558,-19.888628,407.44894,10.437872,271.24948,-9.689317,252.18307,-7.5549736,188.93993,7.3558645,95.14582,-18.147139,90.136604,-0.31785157,48.014217,-15.79578,109.022964,-11.921164,47.049828,-4.3903956,47.969826,-3.345487,29.06709,-6.7486634,32.233223,-4.9859037,16.172558,0.18964176,30.565289,-8.659818,35.17058,-3.1895854,26.944342,Others
0.34806812,0.11286962,0.15797321,0.0102690775,1042.4279519853694,78310.15413002676,1012.9301234978176,29543.406551002503,1837.9078258167613,455641.2779358178,-215.51869,1856.0172,179.63571,478.37732,-44.165688,287.33163,12.062876,113.17058,-7.829945,488.07693,-26.108532,144.15941,4.7655783,125.00176,-10.999016,155.59853,-24.160639,165.52965,0.107652016,174.4298,-8.864962,143.87897,-17.705107,66.34004,1.4801434,37.619118,-5.3596826,66.44921,-3.1701994,40.109825,-1.5184627,21.884584,-6.0817075,47.35588,-3.2805777,18.079668,-5.1003323,15.328124,-1.9396272,26.750097,Others
0.41746706,0.0965482,0.058736626,0.0010941164,1652.6459155753687,639795.2496791853,1765.742155510566,120967.05175784876,3467.5882273706898,2037356.2908796296,-247.30388,3353.747,143.70782,1220.4276,-15.90696,422.18924,39.923237,437.9593,-27.985231,417.44052,17.895016,275.5837,-10.856332,133.59679,14.664479,118.576385,-22.418375,289.43317,-5.9844284,94.38221,10.605499,103.36118,-19.549902,107.05756,10.806568,114.95838,-2.6065264,55.531868,-8.338527,39.682674,3.425745,49.15739,-2.585213,38.73176,-6.611846,30.34041,-1.7828474,58.232136,2.6387625,46.676044,Others
0.30651027,0.09821019,0.036313456,0.00023842172,1001.846395395661,221708.9583199636,1145.2144554102051,95645.67394565653,1856.4343682650865,1012756.2089042914,-352.5428,3380.0547,177.13957,1075.6598,-29.612865,782.9133,40.002544,770.6965,-1.0339128,390.83905,10.525753,131.73274,-12.285495,298.7712,-19.878399,196.72319,-9.86698,157.6096,-4.5685596,67.11966,1.2507252,121.17531,-13.461841,44.12318,-5.3652315,51.434967,-10.5453615,42.97831,-5.886597,63.70615,-2.5597155,63.388924,-8.360693,65.480415,-6.213133,30.20799,-4.1000195,40.591026,-3.3971164,27.319538,Others
0.43197572,0.09389118,0.0063612764,2.9633797e-05,2296.4593891532845,1051391.8100285595,2057.3647397854184,205287.15859389948,4509.473498114224,3036629.7005983363,-471.52747,10079.655,99.11762,2296.3604,-15.358321,628.06824,29.983118,697.9627,-18.82733,376.72534,20.117704,164.39844,-25.865383,209.98294,1.6529408,178.70728,-13.118482,127.10979,-10.970014,122.11062,-9.630546,138.2336,-1.6440877,45.393772,-8.070982,70.52636,-3.4140878,66.75518,6.7517905,52.511276,2.0236235,33.025894,-10.740148,81.139435,-5.595677,47.114555,-3.3975666,26.651922,-6.9531755,40.33002,Others
0.36392674,0.10517584,0.118358396,0.0049115787,1290.4857534643854,95184.68594314584,1412.862524072829,74504.9535234659,2702.293238146552,640562.9708820801,-217.1899,4548.5947,150.65166,400.39694,-41.463978,371.684,39.05472,484.83328,-3.4512074,263.6893,-4.187261,69.70777,-24.359684,244.19017,-19.617258,96.7753,-13.830256,141.04988,-5.0078244,88.36734,-15.333537,74.54199,-16.92314,91.73634,0.13880739,82.09894,-10.188376,73.68415,-6.5863156,68.48489,5.355857,40.77205,-11.172255,95.21367,-4.7058244,34.21072,-0.7895582,25.195486,-13.272577,57.581005,Others
0.46044248,0.09180192,0.035247292,0.0004870451,1271.515108037138,430167.5906749874,1219.5567200830042,189123.21232140608,2343.282765355604,1564644.2012837897,-339.2507,4405.0283,179.19215,2277.273,-46.954998,731.8465,22.111216,686.7702,-1.8309364,439.76398,11.317474,254.81953,-17.897415,179.85738,-6.155525,77.01244,-6.071978,96.690125,-18.219099,105.6739,6.3492866,140.45952,-7.9557657,78.5913,-7.7654543,41.009327,-14.0024805,91.98829,-4.756777,89.86605,-2.416499,36.89037,-14.254215,60.220997,-3.172404,54.152283,-4.4558735,22.457521,-5.2851806,25.552914,Others
0.46044248,0.09180192,0.035247292,0.0004870451,1271.515108037138,430167.5906749874,1219.5567200830042,189123.21232140608,2343.282765355604,1564644.2012837897,-339.2507,4405.0283,179.19215,2277.273,-46.954998,731.8465,22.111216,686.7702,-1.8309364,439.76398,11.317474,254.81953,-17.897415,179.85738,-6.155525,77.01244,-6.071978,96.690125,-18.219099,105.6739,6.3492866,140.45952,-7.9557657,78.5913,-7.7654543,41.009327,-14.0024805,91.98829,-4.756777,89.86605,-2.416499,36.89037,-14.254215,60.220997,-3.172404,54.152283,-4.4558735,22.457521,-5.2851806,25.552914,Others
0.40994322,0.09628635,0.00889295,0.00011455195,1683.345416965105,663367.5585050249,1736.5116770967584,161277.31147768884,3426.2543776939656,2496056.997217548,-500.52823,7015.5034,110.43211,1636.2556,5.8230176,759.21265,57.5593,313.5295,-11.629848,330.85367,14.605367,215.872,3.1343086,83.91368,-16.698637,90.04215,1.7380877,78.25925,-17.17507,46.90908,-6.0743647,52.5645,-9.562517,48.60274,-13.553858,50.006886,-4.5984173,39.74834,-2.924821,19.112223,-5.8371882,31.98883,-7.550932,21.926277,-1.4322438,19.20759,-6.778815,35.60736,-3.3286083,27.712856,Others
0.46960372,0.077239364,0.022350378,2.1586064e-05,1076.409630666746,31269.500463335928,1535.5143465070278,25636.34039629177,2366.71435546875,459054.5214149952,-333.4456,275.51288,174.27332,113.53314,-18.66491,130.42982,54.97023,54.509842,-24.815245,69.23117,32.48192,28.637323,-6.7975745,47.025112,10.523177,60.25976,2.682559,26.83384,-5.7447643,38.09361,9.985939,38.803436,-7.88742,17.1592,6.308984,14.126198,-0.603386,17.932793,-2.5602305,14.43553,-4.4197416,12.311897,-0.37239292,10.837194,-3.6001322,15.160706,-2.864382,14.784616,0.5961875,15.943621,Others
0.36631715,0.09959533,0.022824232,0.00032763218,1360.569620733411,616739.134025412,1321.985800744247,165343.82648185815,2415.4313712284484,2011632.866609961,-408.46933,5693.426,146.99446,3282.52,-24.160364,1052.1991,33.64093,380.61633,-1.887782,391.83163,1.5705805,120.08841,-2.7144544,144.66818,-16.702837,114.860085,-19.391987,169.78955,-5.30388,81.0916,-3.0009549,64.96732,-16.983906,51.395153,-1.6698617,55.036392,-8.064979,60.235863,-5.582648,38.252987,-2.6669266,46.79822,-5.36763,46.728294,-2.8264816,41.77113,-7.1317034,42.10523,-1.907052,35.06639,Others
0.27108583,0.084296525,0.0059924447,1.0414513e-05,1461.2016061807128,315951.5575429903,1794.511319939444,102322.18217300392,2918.4915476831898,1371041.807902979,-478.62378,3236.156,135.91954,874.4921,-6.1522126,440.90894,39.652798,651.79877,-11.928315,237.72679,22.566977,216.62791,-26.985327,135.81067,-6.7206535,117.484726,-20.369219,55.9806,-9.153537,51.720524,-4.2188735,136.91757,4.331758,92.61681,-17.229849,76.05833,2.5539277,107.00164,12.980995,57.858814,-1.678698,45.029182,-9.529274,35.557995,-9.50862,36.24876,-1.20364,26.992842,-6.117052,34.386818,Others
0.3738162,0.10261303,0.09698676,0.0050612106,1487.5482794838956,681479.3065704284,1584.95819627224,238819.6822579927,3068.110183189656,2399400.6044445075,-227.49008,5121.653,141.66406,1084.6224,-25.784555,708.1886,38.344,442.15256,-13.117462,275.49445,-1.8715597,151.31895,-21.126225,240.59251,-7.3680496,225.36952,-13.981187,165.00223,-9.112746,167.0865,-12.101322,88.07839,-14.900548,53.497536,-4.702528,101.48432,-8.994006,58.16534,-8.494734,49.14461,3.2809484,71.77351,-9.390904,48.64377,-3.9887586,27.982006,-4.0784817,25.394514,-9.253795,38.44279,Others
0.37033975,0.101183705,0.03825498,0.00045967294,1206.7927923301934,341735.97691304603,1181.8625647810427,120950.96614529572,2189.8277545797414,1131534.5358139835,-330.65668,2877.69,172.37044,1667.3031,-44.549583,447.39224,22.227406,382.49524,6.5446825,424.46335,5.424046,235.68327,-14.177653,149.74649,-9.555943,142.49918,-7.695758,175.09488,-15.296837,125.56856,0.8580899,140.05875,-7.9776936,60.345036,-6.54149,58.116833,-17.126661,47.751953,-8.116828,37.66968,2.036133,66.004364,-15.095244,82.119545,-5.352967,48.790195,-1.468681,31.487185,-6.228955,35.34306,Others
0.37033975,0.101183705,0.03825498,0.00045967294,1206.7927923301934,341735.97691304603,1181.8625647810427,120950.96614529572,2189.8277545797414,1131534.5358139835,-330.65668,2877.69,172.37044,1667.3031,-44.549583,447.39224,22.227406,382.49524,6.5446825,424.46335,5.424046,235.68327,-14.177653,149.74649,-9.555943,142.49918,-7.695758,175.09488,-15.296837,125.56856,0.8580899,140.05875,-7.9776936,60.345036,-6.54149,58.116833,-17.126661,47.751953,-8.116828,37.66968,2.036133,66.004364,-15.095244,82.119545,-5.352967,48.790195,-1.468681,31.487185,-6.228955,35.34306,Others
0.40767318,0.094095945,0.0077597494,5.2508803e-05,1437.334184633003,473187.9767436738,1671.3778497009764,252460.1268224712,3159.653943650266,3046946.3554276987,-525.55786,7249.601,135.05551,2053.84,6.572127,698.6268,64.9825,266.3055,-14.694077,533.27625,14.396758,170.83728,-4.313513,160.09317,-4.1703677,99.948845,1.6589853,121.98271,-27.968235,114.697266,1.8688724,30.422194,-10.530859,28.543285,-15.932,72.19044,-1.8693613,30.345848,-2.981599,30.772217,-6.4207535,36.703915,-4.8575034,28.74265,-2.862896,23.764418,-7.6733737,42.78437,-3.6000366,42.802704,Others
0.35450435,0.10510308,0.028143538,0.00038168582,1338.1652738410442,940843.1804762012,1282.51879771805,259658.06017694392,2339.817652209052,2784230.178139581,-428.61603,10802.51,146.58237,4362.1436,-19.07534,1258.3157,37.076527,475.26984,3.8476615,421.0137,1.2343138,189.89168,-2.9162703,126.04089,-16.282825,156.02374,-12.052908,77.638664,-4.6493034,125.046135,-5.9974008,56.064938,-11.841905,69.71647,-5.241192,47.239185,-11.245503,54.45789,-5.428092,45.66869,-1.8468543,62.345512,-8.206136,83.86387,-4.903548,51.154404,-5.2904363,45.139404,-4.2533693,48.80832,Others
0.3581883,0.095496446,0.008028003,3.0652835e-05,1747.8616404853246,727063.8161404786,1849.272298862909,284065.5835817182,3434.7934065193967,3715165.327899378,-468.43542,8158.3447,128.43225,2312.4673,-10.499179,882.59827,33.67971,1400.8154,-6.5924425,446.5661,25.237106,290.3299,-26.69442,209.97142,10.746124,274.1999,-20.748308,196.59709,-16.895666,102.04945,-9.715511,109.5833,-4.288165,118.76901,-11.674103,68.143906,-6.771546,130.28462,8.56159,116.23204,0.6178886,49.509647,-13.600339,27.875666,-7.1829863,50.267384,-6.0018106,30.076344,-3.3300188,51.2782,Others
0.33952424,0.10278231,0.122915335,0.004487304,1143.2531455924411,55912.5071143356,1323.1373535727,71034.15098454813,2218.2911839978447,381464.9769511432,-216.71431,4190.9546,159.04214,360.96506,-35.656406,544.12335,30.14689,312.12125,-7.67228,313.10205,-6.9203844,91.45139,-24.605965,187.66968,-19.265944,122.80041,-14.913494,177.09322,-10.216771,104.086716,-11.49715,91.07557,-15.664634,66.72268,0.048167497,78.88651,-10.237339,54.239017,-10.5263405,61.64084,5.5175867,53.509506,-8.854444,71.5958,-7.8826485,37.853573,-1.5904686,41.19695,-8.513143,41.545258,Others
0.44390237,0.09202302,0.036733903,0.0003110443,1010.5439624483034,343405.1130885861,1120.0388756029763,151443.3212225641,1860.889513739224,1352153.771765592,-336.42148,3622.0356,192.36467,1548.2703,-29.033937,686.3797,26.483423,381.0039,1.4032103,793.39484,14.018251,401.41617,-6.2228217,120.84375,-6.3516135,109.68435,-7.729468,164.85071,-13.314182,96.18729,7.001322,132.06621,0.276287,63.94204,-4.485132,63.589012,-16.763596,38.00305,-3.7740216,40.256237,-0.32911086,44.68309,-15.610104,48.68808,-4.5401263,27.54404,-3.5000122,23.400759,-6.8422527,41.684807,Others
0.44390237,0.09202302,0.036733903,0.0003110443,1010.5439624483034,343405.1130885861,1120.0388756029763,151443.3212225641,1860.889513739224,1352153.771765592,-336.42148,3622.0356,192.36467,1548.2703,-29.033937,686.3797,26.483423,381.0039,1.4032103,793.39484,14.018251,401.41617,-6.2228217,120.84375,-6.3516135,109.68435,-7.729468,164.85071,-13.314182,96.18729,7.001322,132.06621,0.276287,63.94204,-4.485132,63.589012,-16.763596,38.00305,-3.7740216,40.256237,-0.32911086,44.68309,-15.610104,48.68808,-4.5401263,27.54404,-3.5000122,23.400759,-6.8422527,41.684807,Others
0.33990005,0.09958083,0.026537284,0.00040706238,1004.4203112346088,256035.77041531293,1292.2354154028064,144785.89930718238,1896.530677532328,1519578.2204473768,-405.76108,8324.982,155.49051,1427.6279,2.2361834,784.47003,37.38725,511.27975,1.3816208,601.3837,6.5425816,118.59686,-6.265918,168.83403,-16.102438,172.57169,-8.971317,126.65966,-4.1642437,219.106,4.6077642,149.13458,-12.654996,73.10554,-10.081633,72.03809,-6.4807124,74.31589,-3.5968518,53.29547,-1.564935,46.294186,-8.071692,31.183104,-6.086886,52.34383,-3.0346344,55.02886,-3.120382,26.251785,Others
