chroma_mean,chroma_var,rms_mean,rms_var,mfcc1_mean,mfcc1_var,mfcc2_mean,mfcc2_var,mfcc3_mean,mfcc3_var,mfcc4_mean,mfcc4_var,mfcc5_mean,mfcc5_var,mfcc6_mean,mfcc6_var,mfcc7_mean,mfcc7_var,mfcc8_mean,mfcc8_var,mfcc9_mean,mfcc9_var,mfcc10_mean,mfcc10_var,mfcc11_mean,mfcc11_var,mfcc12_mean,mfcc12_var,mfcc13_mean,mfcc13_var,mfcc14_mean,mfcc14_var,mfcc15_mean,mfcc15_var,mfcc16_mean,mfcc16_var,mfcc17_mean,mfcc17_var,mfcc18_mean,mfcc18_var,mfcc19_mean,mfcc19_var,mfcc20_mean,mfcc20_var,result
0.47494724,0.07907106,0.021341551,0.0009982791,-411.10168,15801.458,128.67247,814.5405,20.89238,360.59573,-13.576277,656.0279,-20.466822,123.73649,12.059845,172.68849,-5.595704,163.30298,3.3349514,82.96203,-15.733801,167.8666,-4.1511564,48.22798,-1.7576773,53.24963,3.8595262,54.82018,-3.756487,53.297638,-1.5471458,45.50582,-4.163215,34.18715,-0.6109192,51.437855,-0.33532727,45.97163,-4.7490554,30.718584,-0.98419875,45.152557,-0.70683175,20.136843,not recognized
0.5165259,0.07007858,0.014748487,0.00080040295,-436.29562,12683.681,124.131905,2410.5745,14.823668,227.59445,-17.044647,357.95724,-19.163319,75.11113,11.378718,138.8304,-8.309776,101.71942,-5.0620155,43.09262,-8.466771,118.94758,-5.7562127,28.683357,-4.755255,70.28311,6.6765275,120.8255,-6.900414,63.231674,-4.892149,21.863087,3.1000657,82.333534,-4.3898497,44.331936,-1.7123238,27.861,-2.0024376,17.642946,-3.9877594,22.833876,-1.6140248,15.962215,not recognized
0.4088499,0.07875219,0.024137158,0.001466054,-417.68976,14506.75,134.58276,440.39035,21.534586,608.7003,-12.867881,373.68433,-20.694445,103.35401,14.68475,571.5174,-11.947628,345.02344,-6.700055,69.71454,-10.518104,57.456627,-11.003057,94.50974,3.3713825,50.19694,0.14803925,62.325104,-3.51537,27.302603,-6.2469115,40.84115,-4.943352,43.533268,-1.2503184,54.595165,-3.786613,58.395794,-3.4749405,26.722893,-5.2263675,17.99067,-4.5786138,21.782303,not recognized
0.3847027,0.08138585,0.023206206,0.00134835,-410.91263,12726.741,145.1019,749.3386,2.245952,717.0893,-21.679468,736.47424,-16.299421,132.81029,14.072438,196.04745,-5.5253763,206.12305,-7.9311996,114.093864,-13.872546,62.717724,-7.7046747,39.862713,-3.5815861,56.48283,-2.955868,40.197548,0.43896064,18.468649,-1.7616138,35.68461,-7.1784463,19.704184,0.7373602,108.71818,-4.1707244,61.38747,-4.283865,57.485615,0.99202096,25.648064,-4.1209736,22.899168,not recognized
0.32257268,0.08883426,0.03164033,0.0018901508,-395.24927,14816.89,139.11165,399.67224,9.626646,573.6935,-17.340456,648.4361,-21.870407,180.78908,15.085755,539.3599,-17.294266,486.2459,-6.733903,120.80939,-14.41172,69.769615,-8.1058655,48.78643,-0.35099414,52.921124,3.056595,42.52181,2.0284772,24.062798,-3.1942048,71.8814,-3.46321,25.910107,1.946362,141.29335,-10.077369,117.49394,-4.844651,43.518723,3.094064,30.835896,-5.7949705,30.903233,not recognized
0.3353295,0.090937264,0.03786997,0.0020603368,-389.66177,13553.825,154.25597,599.7105,12.701401,427.12424,-11.730795,774.9956,-17.588398,494.50333,8.181999,259.85077,-9.815287,145.34561,-10.196057,122.98013,-10.705581,81.129745,-7.1732907,56.79549,-8.284338,133.42647,-0.7427571,63.49451,2.388777,28.176506,-3.8278878,41.399757,-7.9075365,39.31071,2.3764744,191.14738,-5.2357025,60.7401,-3.181793,68.60449,2.3284316,32.921986,-5.7166886,24.215588,not recognized
0.41909286,0.08615631,0.035284683,0.0018750364,-387.91214,13773.091,147.22948,884.26355,18.970453,304.78787,-10.200082,530.9472,-16.722971,376.859,15.536907,217.92525,-14.395212,248.2479,-2.7790797,101.684425,-14.061076,97.691124,-3.9026916,60.768997,-7.476773,140.36258,-1.3132775,54.20367,-1.1033486,29.103836,-2.068177,44.556385,-7.2939825,48.177197,0.75022274,127.026825,-3.585819,69.64814,-9.554883,78.60547,0.93494135,50.62693,-5.495918,24.961367,not recognized
0.44258782,0.093562946,0.037064712,0.0020252375,-388.40436,15417.516,148.17484,875.2612,14.050463,270.36087,-10.716251,540.9868,-16.356932,473.14255,14.830297,205.87595,-8.1771145,261.6451,-7.6978817,69.04712,-10.680816,83.65934,-1.5428559,61.3404,-9.354268,243.59576,-0.23316501,49.353954,1.2426172,67.22232,-6.8143606,50.648834,-3.8378186,27.978561,5.299212,120.57288,-6.1220317,86.00021,-7.746336,51.417507,0.4851811,44.99048,-5.406318,22.397638,not recognized
0.42777583,0.09082528,0.038661227,0.0017239162,-373.74033,13642.49,155.33621,757.2635,12.770273,418.3566,-8.181597,643.3675,-16.873037,329.52246,14.598478,346.66385,-10.667793,335.6562,-3.6176395,115.58886,-9.3995695,105.36904,-4.7388783,55.792324,-2.9853933,73.98475,-3.8175926,38.448486,-3.5528083,36.95552,-2.0915644,37.01788,-4.3792796,57.77781,7.242674,133.87587,-5.2421327,81.69974,-10.250389,56.85055,3.4032383,81.188324,-6.1317625,41.939613,not recognized
0.39507377,0.09081214,0.038644433,0.0020939761,-378.57648,13264.984,149.04889,781.41516,11.117878,726.85895,-14.281057,541.16034,-18.100855,455.21436,18.055687,315.47345,-12.531785,302.2784,-9.397387,62.291824,-8.168051,95.19248,-3.831802,50.84731,-6.4243207,188.51138,-3.946007,81.67374,1.7256466,69.10757,-4.25704,37.347546,-7.4617434,29.679634,5.246396,114.16306,-6.53174,80.75135,-6.351291,74.10724,1.3842043,37.67258,-10.382699,21.914902,not recognized
0.41230866,0.07913234,0.026567081,0.0010376491,-410.7438,12275.906,166.56187,482.32108,11.547527,295.98056,-13.871082,716.04315,-19.865273,362.10693,16.150288,263.41843,-10.073036,255.52885,-5.245797,84.56528,-9.8052225,147.42464,-2.9199255,87.83771,-9.428428,200.62943,-0.76166254,78.72013,3.5801933,72.998055,-7.128667,43.87911,-8.037666,38.300575,4.151564,91.74901,-5.5482817,75.09905,-5.4873934,28.273247,1.0223161,48.60356,-10.288927,47.52102,not recognized
0.3962186,0.0836608,0.03183183,0.0014823322,-363.75803,12458.381,132.87561,2881.1545,3.284803,743.57745,-7.7464485,577.93866,-18.928288,225.80754,13.842964,287.96658,-6.2926993,113.033875,-5.2104564,81.15964,-16.502964,174.55501,0.46621343,72.189926,-11.668951,170.73381,0.30051142,154.28323,2.029251,122.10809,-6.2960753,59.94287,-6.365048,40.34334,5.741156,138.25409,-6.781515,64.620895,-0.56432533,70.02068,1.050712,31.01153,-9.213325,29.204523,not recognized
0.43510014,0.082859315,0.027515871,0.0015177693,-392.4012,14788.7,141.19818,946.4038,8.063192,935.99884,-13.131067,756.87085,-17.922844,111.68922,6.225969,100.87592,-0.38732824,70.60957,-8.968103,92.27186,-20.079794,213.51917,-2.870617,54.180214,-4.5074697,124.916016,-1.6278976,63.716705,-3.0201418,43.193974,-5.5604377,41.787197,-8.00224,24.587795,0.23610231,86.5923,-3.0783753,41.72662,-1.4725055,30.136026,-0.21594843,18.5118,-4.2971244,14.613124,not recognized
0.43086648,0.078386486,0.025122982,0.0011612376,-360.96658,7388.6597,96.67283,4642.972,26.085377,350.48672,-11.707892,344.90866,-30.525038,133.02783,9.971677,64.33815,-24.098557,115.5937,4.816514,54.667637,-0.5155405,54.031307,-5.0883384,91.46949,-13.3512945,64.230736,12.000355,75.23434,-5.754842,32.873497,-0.21032397,52.053223,-3.4365957,65.50757,0.28680336,100.583145,-10.84257,39.40274,0.06480747,25.779284,-5.7839446,28.61262,-2.1692889,20.163792,not recognized
0.49641347,0.0680759,0.021914842,0.0008637655,-379.25055,16306.306,113.3623,2277.9329,10.9555435,618.1574,-9.990764,809.8973,-13.594804,231.95697,11.376052,139.55571,-22.363428,391.46036,6.7998123,127.54869,-16.400984,95.34694,-6.6463947,101.15939,0.068968706,68.101425,3.91229,32.187843,-5.488449,37.183292,3.845398,93.7295,-5.2860866,49.98098,0.39399403,44.16409,-0.62741095,38.81172,-7.46015,28.551151,-1.5200627,24.504122,-2.3741546,28.351234,not recognized
0.50480497,0.088967584,0.065474376,0.009707434,-338.4642,20532.475,98.32563,4570.6733,8.820548,453.9678,15.566773,278.20938,9.022052,321.78873,4.233315,272.08743,-0.574771,81.644104,-6.2906227,83.46362,-7.7295547,127.35206,1.5823622,41.697956,-2.2368891,98.1214,6.1162434,70.75653,-7.2174234,125.60328,1.223149,20.76987,3.4958742,49.29828,3.04128,40.670574,-2.6196816,52.31448,2.4191227,23.49848,-2.3231294,27.005121,2.0555284,20.050581,not recognized
0.49873212,0.086342834,0.04437679,0.005744415,-410.28116,25765.738,85.36688,5053.3887,12.75105,276.9744,11.826851,190.13605,5.9936285,268.53952,5.8904386,150.41087,0.74713784,72.19256,-4.585573,72.95603,-3.634611,47.046494,0.5722055,70.633606,-1.5137486,95.92157,5.1817303,41.048813,-5.452966,119.20789,2.5825067,11.419891,1.693526,22.809927,3.0550382,21.56887,-2.8323314,34.475468,2.6465046,26.34616,-1.8239222,30.66115,0.6858891,11.021654,not recognized
0.44413018,0.10110274,0.0689969,0.0073573645,-363.06293,22072.658,103.06609,4377.184,19.612053,437.90836,17.074795,330.58032,13.291563,426.5485,0.77135855,243.81065,0.55174136,73.869125,-4.900269,92.866585,-6.2534866,78.59835,3.5061092,47.378212,-3.8537793,145.9154,4.1411605,89.10735,-9.7703,248.93726,5.7134023,36.86541,1.4338177,47.016655,1.130629,50.10745,-2.367518,59.672688,3.6682975,30.082598,-3.7816541,40.656616,2.5274918,20.804022,not recognized
0.5004481,0.090858266,0.059745125,0.00791474,-355.2319,26912.154,95.79831,4227.275,10.059045,272.4646,17.523449,353.79205,2.1883092,259.4177,4.1561394,116.59054,-2.108532,132.21245,-0.019167626,83.495766,-3.9786832,126.27285,3.1818125,74.48296,-4.1426096,137.30505,0.14367872,64.88822,-4.5113993,87.44407,4.697416,23.863777,-0.8012466,44.900784,1.796332,38.791023,-1.0137314,58.980923,2.098636,61.077206,-1.5625516,38.32096,2.2589035,20.528208,not recognized
0.4790909,0.103241526,0.06814668,0.007763089,-368.05765,26097.117,94.026726,5173.042,14.085417,410.92377,16.297546,286.215,8.034238,416.3307,4.0796185,225.18617,-0.012556887,74.33351,-3.7550027,117.27016,-4.0030766,120.0816,2.597234,47.956303,-5.5890713,149.75269,5.662921,61.696945,-8.288005,185.31126,3.5689476,31.947168,2.7461057,44.815533,-0.5028499,32.370472,-1.1611903,40.402126,2.2775657,30.122072,-2.5035748,20.058342,1.0009713,15.343223,not recognized
0.45336002,0.10196523,0.07154393,0.008071806,-370.13837,22485.297,103.270004,5110.6377,12.737081,354.18906,17.417915,300.3327,7.6552663,399.69415,0.7805765,257.9819,0.39517072,50.781773,-6.6364913,115.15004,-4.363551,105.95443,1.5053871,70.12633,-6.1903033,100.78473,4.6696253,51.43693,-10.263545,236.98947,2.560602,27.810839,3.0064838,27.52869,-1.2746265,49.74956,-1.5403833,64.218506,0.6652262,40.390415,-2.3417444,23.656225,-0.6218488,20.841864,not recognized
0.4588454,0.10470511,0.07104044,0.0115132565,-347.462,23281.828,71.687996,3385.2688,5.854414,445.65546,11.848605,290.49863,-1.8055501,458.98163,1.3578407,99.479225,-0.73490405,80.340576,-2.5605505,113.073456,-1.4250925,95.27882,1.0890379,96.93224,0.5610547,53.18163,0.9367841,50.86469,1.3011483,38.49146,-1.0652498,61.098946,-3.1041498,53.89289,-2.7059574,19.377111,-4.452905,53.030758,-0.6731674,16.284447,-2.689893,34.08755,0.5291248,18.44593,not recognized
0.4155776,0.10284013,0.06183766,0.005855793,-374.80383,23096.334,82.92664,3935.6838,6.981204,561.56415,13.3440485,418.21912,-3.885306,512.8982,-0.7273064,99.987656,-1.9554724,109.5009,-5.966368,144.78497,-3.9138057,64.02122,-2.0203202,68.10589,2.5568438,96.20905,-0.35237092,58.683292,-0.10453231,44.42325,-3.3247652,57.2409,-4.9077764,56.00909,-4.6503997,42.07906,-6.0922976,58.650406,-1.8623178,11.7123575,-4.5240827,42.322525,1.3810407,28.127584,not recognized
0.44368556,0.103869,0.05698643,0.005762904,-379.18396,19553.684,86.45858,3764.1372,11.965257,521.6025,14.277505,458.43082,-0.1396858,455.6455,2.5146425,117.364784,1.0865953,94.97764,-4.0574656,129.21507,-4.1087694,88.28559,-1.10436,55.881668,2.234096,99.43183,-0.43778136,47.07599,-0.29719558,46.26007,-2.4505737,50.196888,-3.5392983,54.64988,-2.292029,32.734043,-4.0699344,56.067787,-1.2551025,17.294216,-3.9357307,34.876995,0.82913,15.697246,not recognized
0.4259699,0.111096784,0.07290387,0.009701241,-338.40103,26313.44,64.586395,3217.0398,2.8691227,599.3769,7.4132323,286.96014,-6.0228095,387.776,8.669368,204.45012,1.7207272,161.44101,-8.051723,232.66579,-4.499969,128.19385,2.3988292,28.852541,2.1591873,58.70198,-1.8876894,89.678696,-4.2493496,54.900497,-1.3055683,15.321973,-4.8340263,62.875477,3.0454884,25.491615,-5.6506667,92.28641,-1.2217202,36.933853,-6.124596,83.11174,2.8248665,43.97822,not recognized
0.4444953,0.109007545,0.04806239,0.004894962,-410.64426,30624.041,52.15844,3530.1443,4.3994327,806.0811,8.563852,235.0562,-5.6490183,447.04413,7.303186,200.27821,-1.2171391,87.99833,-6.5198216,198.19444,-5.9979067,132.20526,1.2024361,24.080124,2.024537,57.363853,2.4365132,45.479797,-1.584189,28.147814,0.018485058,22.124207,-3.4452937,59.655678,-2.3980026,18.307978,-4.596118,51.491627,-0.8812941,21.092693,-4.5408306,40.34248,2.4240725,27.28206,not recognized
0.43952978,0.1090345,0.057841904,0.0069707287,-395.00336,34135.777,51.15373,2977.3123,4.695919,843.76196,14.497884,484.23035,-6.209934,475.74512,8.352985,189.40881,-3.0545588,97.40842,-7.7472596,205.96414,-6.315948,130.37437,2.0672944,35.163723,0.7423083,79.65968,1.6577933,42.259735,-0.61195964,30.64067,0.89518446,31.49856,-3.6128378,70.39896,-0.101253,21.13902,-4.9196367,46.610348,-0.23376384,27.246536,-5.0586863,42.102726,1.7607459,25.319757,not recognized
0.4355133,0.1048468,0.054044127,0.006139305,-408.80164,35592.094,50.95298,2911.8416,6.452318,840.78064,10.551442,319.32364,-8.502631,634.46075,8.038043,208.0339,-2.4908984,90.98978,-7.5926695,161.84717,-6.454016,127.93952,1.1993003,31.7471,1.7548269,80.7523,2.502323,66.445816,1.6363852,30.490694,-0.07038452,37.794434,-5.579426,55.193577,-1.4163574,30.3595,-3.6429703,53.271927,1.4605224,38.84117,-5.5225935,54.67938,0.8317413,23.57334,not recognized
0.40950498,0.11148,0.05936141,0.0068570185,-382.9112,29551.725,60.501396,3060.1038,4.8139544,836.22595,12.190441,309.9104,-5.963494,496.36792,6.358188,122.22392,-5.321618,117.70924,-9.251334,216.2268,-6.2958355,122.50946,2.6436129,36.215267,1.0388441,83.80452,1.4800689,54.768166,-0.4647714,39.18156,-0.64965916,39.542053,-4.576254,76.86826,-1.6094934,29.903318,-4.436703,45.71198,-0.42584053,28.278774,-3.0252419,29.74759,1.9435333,20.661268,not recognized
0.41431266,0.10397433,0.050631568,0.005238636,-393.92938,26637.865,59.150543,3721.2568,5.376682,953.51697,8.988924,294.06247,-6.609597,478.12292,7.095437,153.35028,-3.6271412,115.09625,-7.679555,198.66772,-7.473283,143.92474,2.0316565,35.53177,3.2442558,109.206985,1.8935283,57.87295,1.903153,31.017513,0.0058559547,44.076305,-4.575894,45.52666,-1.127956,27.365353,-3.5995631,61.36813,0.702819,21.560015,-4.158928,42.48755,2.60118,29.052782,not recognized
0.41748238,0.10915235,0.052241787,0.0057356404,-406.98212,30740.498,59.996555,3393.6943,3.7027817,719.7866,11.388394,297.78738,-5.5003457,576.957,6.620827,118.05507,-1.7235487,74.01843,-8.610095,186.37434,-4.803486,122.82277,1.3641305,18.900133,2.3168604,59.287148,2.0570538,29.417175,-0.651964,19.913252,-0.9752495,26.73011,-3.445293,46.63381,0.02935084,23.610306,-4.3155084,49.814133,-2.0003824,19.904892,-3.3400903,26.579674,1.9960297,22.391972,not recognized
0.43246645,0.10879781,0.053221956,0.005657366,-404.62003,33057.367,52.843616,3644.7234,5.5321503,867.678,6.475017,318.4866,-6.5216613,560.9875,5.5796638,134.85277,-3.2694159,100.86263,-7.8689795,203.07451,-6.229513,150.87918,2.6640668,42.403027,3.0731997,51.815052,2.958458,48.088154,0.6166475,44.25252,-0.7168045,56.950806,-5.4034977,69.768074,1.0373007,23.842861,-3.7418673,46.880116,0.7578125,30.970764,-4.2315345,39.96121,1.5224893,22.95064,not recognized
0.4198596,0.10295939,0.061830986,0.006954405,-384.9513,24500.748,71.81124,3641.3513,8.994629,521.5609,12.670332,407.58777,-3.099227,409.23056,1.1769733,85.43032,-3.1258004,104.80273,-6.044408,156.37434,-3.5068285,87.02574,-1.2514905,107.31752,1.9681053,63.613945,-0.2681599,61.829075,-0.01964865,29.930058,-0.9990968,46.481834,-4.349065,65.981766,-3.4949193,37.39064,-4.6574607,54.174744,-0.48528317,29.440926,-4.4707723,51.92034,2.0007563,17.33009,not recognized
0.40839085,0.10374312,0.06273587,0.0071738134,-406.15045,30636.031,59.812443,3982.371,1.360574,502.5104,10.686346,420.14053,-4.991218,468.9148,0.3689148,97.74921,-2.812107,102.50348,-5.6557894,172.2148,-4.133915,93.72668,-1.8581561,80.31649,1.1842077,89.92195,-0.104391076,34.42244,0.27538273,34.93935,-3.3143892,44.048645,-4.692551,58.00562,-4.3700423,54.84315,-4.047237,41.485653,-0.7783601,16.111073,-4.1981115,46.581066,1.3459226,18.165598,not recognized
0.43008777,0.102505304,0.058866214,0.0075752763,-390.87634,23396.916,66.09123,3973.9731,5.668059,372.00848,9.982426,371.46515,-3.8128393,350.97372,-0.6177342,78.48562,-1.8975809,98.11417,-6.0240464,141.26328,-2.2860932,68.47697,-1.9389224,72.5937,1.0968171,66.51665,-1.2550262,37.417763,0.046865836,36.33212,-1.6688292,30.50635,-4.518151,60.950314,-4.487093,54.2326,-4.2211733,36.097637,-2.080751,13.387722,-3.4189816,40.969467,2.0183368,16.53854,not recognized
0.44980466,0.10727761,0.058327027,0.005948055,-392.75208,25701.959,74.731155,4193.0,2.6957443,402.4434,14.892968,443.67047,-5.420202,458.2632,2.3467126,97.55517,-1.541562,99.11019,-6.4912224,139.62674,-3.9083667,68.63717,-2.1077416,66.70708,0.523805,59.766376,-1.1384728,76.86306,1.1910943,62.48988,-2.5267012,43.419537,-3.120909,44.63577,-4.3492374,68.26257,-3.784019,33.15158,-1.3922061,15.587584,-2.7209795,38.32654,3.7575586,33.687714,not recognized
0.44308782,0.10640914,0.056251537,0.00658265,-395.50165,25673.584,59.578224,4033.9207,2.8924248,383.0611,11.243375,539.8497,-4.6350703,495.67978,0.7878923,115.58937,-1.2829169,108.5513,-7.431416,161.4098,-4.760007,72.66506,-1.7395879,81.210045,1.2984803,80.944695,0.2131136,37.990097,-0.5093169,37.85414,-1.4979423,30.574875,-3.606251,51.479816,-4.1077924,56.4309,-2.8860495,32.78031,-1.8441505,17.102606,-3.4379237,37.638176,1.344397,26.469458,not recognized
0.43022552,0.110531114,0.055772107,0.0056251646,-404.81174,28027.236,66.99918,4202.7915,4.513963,466.9023,11.988897,549.7448,-4.504,513.34045,2.792953,138.59341,-2.1618848,99.76322,-6.7642765,169.2146,-4.851511,69.78028,-3.2512846,72.96118,2.1864817,65.156136,-1.4060382,53.889397,1.1847526,47.165054,-2.7989662,45.23247,-5.220093,47.274605,-4.1538734,49.340645,-4.228284,35.04076,0.5467608,16.32575,-4.8858347,41.81749,0.8274955,26.121332,not recognized
0.4383266,0.106484056,0.058232136,0.0060510007,-392.95163,28345.238,74.79995,4736.101,1.0654733,345.74188,15.609302,514.824,-6.0846033,560.81464,0.6024296,106.68097,-0.58226335,99.09847,-6.028277,125.95927,-3.4175882,52.295685,-2.7491577,61.243393,2.229891,86.30774,-0.3011251,39.380287,1.5633026,40.87238,-3.1496954,63.82194,-3.1954315,31.776218,-3.372701,38.62547,-3.0409749,47.746166,0.56389695,18.437687,-3.201244,32.044674,1.7308897,29.44287,not recognized
0.4211599,0.1022722,0.05943559,0.006426724,-378.40427,22147.133,76.644066,3887.0784,5.2307067,366.67056,14.264839,487.7883,-3.8677166,585.5308,1.4202244,149.06796,-0.9078662,99.32393,-7.788336,158.47931,-3.4471247,63.476826,-2.9677243,78.798164,3.5399632,90.60357,-0.1352938,69.271706,2.3438106,51.352573,-1.5000685,50.579556,-3.6939108,45.977333,-3.4509978,48.560177,-5.6830864,62.814648,-1.789054,19.567385,-4.555143,52.563087,1.2539692,33.523724,not recognized
0.47614,0.10422944,0.055828907,0.0055928407,-419.92798,21119.387,98.074,5891.5884,8.002031,526.4548,21.36654,616.5875,7.725635,298.29904,10.904455,932.3997,10.728004,196.55463,6.7923493,113.74221,-5.2919664,159.51738,3.5292292,73.962135,-1.0271744,193.60234,1.1120518,68.29655,-1.3438647,94.61278,0.3113064,153.77473,9.205647,47.497536,0.20729125,44.232338,2.0590396,36.167145,8.446975,102.4847,7.1661587,91.85883,-0.29353827,51.691284,Ibrahim
0.52513874,0.13241568,0.05236716,0.0035218846,-433.99402,22626.148,95.36967,7658.993,12.160415,633.7712,24.421408,771.5769,-4.3689747,379.79996,-0.013684856,1188.4845,7.9751763,361.41898,2.3480825,186.18951,-12.628683,230.8973,-4.3121295,127.8734,-9.649692,187.2382,-0.3560549,38.769905,-0.68866855,72.625206,-5.904258,107.44501,4.46036,71.25436,-3.3593793,34.154644,-3.9033458,34.90988,1.3083856,40.703117,1.4168682,48.002697,-2.6220217,41.6821,Ibrahim
0.28550565,0.109012604,0.032188054,0.001947796,-503.38306,20125.135,87.54186,8218.704,15.457599,913.6448,15.464165,706.52124,-3.200372,544.1577,8.434533,588.4151,9.68801,193.86214,4.90759,203.39499,-2.724181,142.21748,-1.3190616,144.65363,-4.3772616,110.41549,2.010256,65.73226,-4.3318386,136.94934,-1.4483986,85.81492,4.921704,46.1211,-4.265812,29.870003,0.8408306,52.26198,1.6057504,19.003479,3.9282527,40.60315,-2.9786878,28.844778,Ibrahim
0.2207992,0.08747378,0.019731373,0.0006340332,-577.61914,15503.11,93.89623,9072.004,38.793472,1591.6941,20.490057,444.81497,-8.659621,323.93225,2.060528,414.9777,-1.3617786,110.34389,4.70979,227.0563,-1.8532457,61.808414,1.8394738,68.5175,-6.2772155,70.78539,-3.4764397,77.44014,-3.6583498,64.468864,-0.015417526,52.544384,6.713833,92.2655,-2.6473262,27.168337,3.1262445,41.793797,-2.3168273,36.292538,0.9907582,37.358936,-5.248707,33.626385,Ibrahim
0.2339659,0.09253366,0.03446109,0.0015692486,-479.48865,12394.756,75.829155,7048.7363,33.330105,1986.9839,39.98732,1673.0837,1.0153223,965.6022,2.5147715,581.4048,-6.3691425,340.30905,-5.7847667,215.01201,-3.1480474,128.62093,1.8339014,121.66725,-8.4818,123.16106,-1.2327495,77.581406,-8.431665,110.95418,-4.6272655,66.78444,4.1779804,67.44133,-6.29856,59.650608,1.6986423,61.194553,-0.71857065,38.09058,-1.0339001,30.846205,-3.827557,42.835384,Ibrahim
0.44063547,0.099984564,0.031855386,0.0016698389,-479.97818,16473.2,105.2029,5541.019,25.520998,768.24506,25.140583,628.7359,3.321542,594.6988,13.850482,585.9793,14.015672,121.91973,7.464284,165.41467,-4.570561,174.00424,1.9631546,201.94414,-5.5717516,286.84848,7.3993945,73.14032,0.3022726,107.57872,-6.2849803,141.54189,9.003085,115.217964,-1.8587476,23.46485,1.1715152,67.87833,0.19813119,51.7896,5.1513405,48.68356,-1.7183956,35.868526,Ibrahim
0.41266185,0.1042396,0.039953135,0.0017780139,-458.27594,12372.852,113.45543,5046.029,51.080147,1208.3788,38.43864,1339.9467,-10.853231,954.6263,-2.2416883,680.74396,-1.5809542,238.33284,-2.8769898,338.5142,-2.876066,159.28152,2.040386,190.90619,-8.427524,160.6498,0.24752548,90.40516,-5.300201,109.961655,-4.3118877,99.15882,-0.80863845,119.34546,-9.83989,67.0192,-0.3342294,63.445137,-4.4315424,59.78337,0.70944303,34.375744,-5.418175,54.659225,Ibrahim
0.5074589,0.12370713,0.041679665,0.0032717064,-448.27213,19235.172,84.91204,6737.9883,15.124667,1157.2853,32.20856,618.3581,1.8814313,494.20828,0.58547443,703.85614,9.386741,126.78667,1.8770131,134.70381,-6.46497,247.36714,-3.6082757,108.32582,-5.9037385,125.83776,-2.5478446,80.55705,-4.604955,78.92628,-6.15654,97.79225,6.356684,49.56131,2.9805818,74.437,0.50941056,44.579277,1.4899855,29.409115,0.16355108,24.299557,-1.9364877,57.201103,Ibrahim
0.50850004,0.122003555,0.041558858,0.002102347,-450.0535,17917.1,100.7644,6296.886,18.06563,463.21924,32.81059,525.4247,7.2725,393.30936,0.89135605,1125.4976,7.4499664,168.90009,6.536402,184.76474,-7.767462,215.58675,-3.7049654,118.442924,-7.647473,201.67303,-0.63698816,109.13663,-1.7468592,92.82065,-0.7690594,101.592476,7.133701,63.997368,0.78400844,49.90642,0.8516467,64.171745,2.918218,47.347973,-0.36790606,50.161194,-3.151105,95.624115,Ibrahim
0.62551004,0.12681676,0.038347196,0.0023703573,-494.20877,24515.895,77.54618,8413.408,6.7069893,640.4802,22.817532,823.5333,-3.3530548,445.15195,-3.1266935,644.9725,5.886195,76.00333,-1.4046426,87.99229,-9.733772,226.03964,-1.4842213,82.15828,-5.396947,95.16953,-1.8666476,26.504105,-3.4325337,53.889473,-6.372572,92.40117,5.070515,48.189133,-1.2416656,23.8146,-2.997755,40.59533,0.87938577,34.580864,-1.4446751,17.063972,-4.5600758,50.537453,Ibrahim
0.5213483,0.12285807,0.030398292,0.0017034757,-502.975,20487.04,87.35874,6639.3657,11.944925,500.77017,24.933071,697.20496,-6.2662625,257.89728,-0.59335303,895.9848,11.68657,175.03032,4.059399,281.68866,-5.651108,203.16943,-3.9509628,108.978775,-4.039363,93.798454,-2.699059,43.855263,-5.8632283,83.35142,-3.5312111,65.58263,2.72117,38.23431,-1.9765104,33.936794,1.5035342,40.614067,2.6033096,44.68974,-1.3197892,34.449024,-2.515299,26.099752,Ibrahim
0.5587688,0.12476599,0.023920864,0.0009399266,-523.93536,14750.855,86.25626,6804.798,19.38979,643.93445,24.31067,688.6647,-1.0633469,313.95847,-5.42379,855.4164,10.282981,141.81612,4.5998282,288.54022,-8.694491,353.62628,-4.4471626,91.73764,-0.073918566,64.51015,-3.6099954,62.65011,-6.445439,128.63661,-0.39833772,115.46857,5.8524876,73.568886,2.111193,20.79252,-1.18629,49.27707,-1.872845,28.234436,0.7517907,21.450258,-3.6606812,36.81904,Ibrahim
0.6232644,0.12665993,0.015607761,0.00042074348,-575.2702,19342.404,78.50698,7935.3413,14.723138,559.48834,18.575325,514.3186,-6.5520744,254.55563,-2.0407116,611.26154,6.4497385,99.81543,5.471681,213.80388,-6.7792387,253.72284,-2.7124996,61.35041,0.41875106,24.118914,-5.470924,86.02553,-6.297831,108.137695,-0.42150584,79.208115,2.9632332,25.53767,-1.074267,29.657124,2.572006,41.40426,0.893553,23.799788,-0.6439652,30.717442,-1.435907,24.38542,Ibrahim
